study,site,sample_year,sample_month,latitude,longitude,sample_unit_size_sq_m,sasdate,max_depth,mean_depth,min_depth,biomass_kg_wet_per_sq_m,stipe_density_num_per_sq_m,individual_density_num_per_sq_m,percent_cover,has_bm,has_sd,has_id,has_pc,use_which,focalKelp,focalUnit,geometry,ecoregion,province,realm,focal_std_by_ecoregion,focal_std_by_province,focal_std_by_realm,focal_std_by_all,ln_focal_std_by_ecoregion,ln_focal_std_by_province,ln_focal_std_by_realm,ln_focal_std_by_all
dmr_rasher_steneck,5_2_59,2002,6,44.451429,-67.839825,1,2002-06-25,5,5,5,NA,NA,NA,86.5,54,0,0,2952,4,86.5,percent_cover,"c(-67.839825, 44.451429)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7866616142478212,0.7539411941152144,0.7539411941152144,0.7539411941152144,-0.22732526469314218,-0.26926446383142433,-0.26926446383142433,-0.26926446383142433
dmr_rasher_steneck,5_2_6,2001,6,43.81279,-69.79659,1,2001-06-04,5,5,5,NA,NA,NA,0,54,0,0,2952,4,0,percent_cover,"c(-69.79659, 43.81279)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0,0,0,0,-4.605170185988091,-4.605170185988091,-4.605170185988091,-4.605170185988091
dmr_rasher_steneck,5_2_60,2002,6,44.487234,-67.808247,1,2002-06-25,5,5,5,NA,NA,NA,86,54,0,0,2952,4,86,percent_cover,"c(-67.808247, 44.487234)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7821144372868511,0.7495831525307335,0.7495831525307335,0.7495831525307335,-0.233049406081804,-0.27498547968605813,-0.27498547968605813,-0.27498547968605813
dmr_rasher_steneck,5_2_61,2002,6,44.495928,-67.763393,1,2002-06-25,5,5,5,NA,NA,NA,87.5,54,0,0,2952,4,87.5,percent_cover,"c(-67.763393, 44.495928)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7957559681697614,0.7626572772841765,0.7626572772841765,0.7626572772841765,-0.21597435133944937,-0.257919695743052,-0.257919695743052,-0.257919695743052
dmr_rasher_steneck,5_2_61,2003,6,44.49585,-67.75206,1,2003-06-23,5,5,5,NA,NA,NA,96,54,0,0,2952,4,96,percent_cover,"c(-67.75206, 44.49585)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8730579765062524,0.8367439842203537,0.8367439842203537,0.8367439842203537,-0.12436442197612854,-0.1663568918617772,-0.1663568918617772,-0.1663568918617772
dmr_rasher_steneck,5_2_61,2006,6,44.4994,-67.7582,1,2006-06-29,5,5,5,NA,NA,NA,44,54,0,0,2952,4,44,percent_cover,"c(-67.7582, 44.4994)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.4001515725653657,0.38350765943432874,0.38350765943432874,0.38350765943432874,-0.8912284984181739,-0.9326547464238286,-0.9326547464238286,-0.9326547464238286
dmr_rasher_steneck,5_2_62,2002,6,44.486357,-67.676289,1,2002-06-25,5,5,5,NA,NA,NA,92.5,54,0,0,2952,4,92.5,percent_cover,"c(-67.676289, 44.486357)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8412277377794619,0.8062376931289865,0.8062376931289865,0.8062376931289865,-0.1610755742486919,-0.20304967583565156,-0.20304967583565156,-0.20304967583565156
dmr_rasher_steneck,5_2_62,2007,6,44.4862,-67.6638,1,2007-06-18,5,5,5,NA,NA,NA,75,54,0,0,2952,4,75,percent_cover,"c(-67.6638, 44.4862)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6820765441455097,0.6537062376721513,0.6537062376721513,0.6537062376721513,-0.3680587165545891,-0.4099156405436228,-0.4099156405436228,-0.4099156405436228
dmr_rasher_steneck,5_2_62,2014,6,44.4896,-67.6678,1,2014-06-09,5,5,5,NA,NA,NA,43.5,54,0,0,2952,4,43.5,percent_cover,"c(-67.6678, 44.4896)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.39560439560439564,0.37914961784984774,0.37914961784984774,0.37914961784984774,-0.9023769894749427,-0.9437913875896909,-0.9437913875896909,-0.9437913875896909
dmr_rasher_steneck,5_2_62,2016,6,44.489000000000004,-67.6705,1,2016-06-04,5,5,5,NA,NA,NA,22,54,0,0,2952,4,22,percent_cover,"c(-67.6705, 44.489)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.20007578628268285,0.19175382971716437,0.19175382971716437,0.19175382971716437,-1.5602869263083459,-1.6007069895232013,-1.6007069895232013,-1.6007069895232013
dmr_rasher_steneck,5_2_63,2002,6,44.519897,-67.531109,1,2002-06-26,5,5,5,NA,NA,NA,61.5,54,0,0,2952,4,61.5,percent_cover,"c(-67.531109, 44.519897)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.559302766199318,0.5360391148911641,0.5360391148911641,0.5360391148911641,-0.5633428840885163,-0.6050646668083762,-0.6050646668083762,-0.6050646668083762
dmr_rasher_steneck,5_2_63,2004,6,44.5155,-67.5307,1,2004-06-24,5,5,5,NA,NA,NA,94,54,0,0,2952,4,94,percent_cover,"c(-67.5307, 44.5155)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8548692686623721,0.8193118178824296,0.8193118178824296,0.8193118178824296,-0.14517691796659377,-0.18715905719551387,-0.18715905719551387,-0.18715905719551387
dmr_rasher_steneck,5_2_63,2014,6,44.5199,-67.5311,1,2014-06-10,5,5,5,NA,NA,NA,78,54,0,0,2952,4,78,percent_cover,"c(-67.5311, 44.5199)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7093596059113301,0.6798544871790373,0.6798544871790373,0.6798544871790373,-0.3293938989894072,-0.3712745917771867,-0.3712745917771867,-0.3712745917771867
dmr_rasher_steneck,5_2_64,2003,5,43.77983,-70.07435,1,2003-05-15,5,5,5,NA,NA,NA,100,54,0,0,2952,4,100,percent_cover,"c(-70.07435, 43.77983)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9094353921940129,0.8716083168962017,0.8716083168962017,0.8716083168962017,-0.08399550146945987,-0.12600740676205816,-0.12600740676205816,-0.12600740676205816
dmr_rasher_steneck,5_2_65,2003,5,43.82481,-69.69099,1,2003-05-20,5,5,5,NA,NA,NA,37,54,0,0,2952,4,37,percent_cover,"c(-69.69099, 43.82481)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.33649109511178477,0.32249507725159465,0.32249507725159465,0.32249507725159465,-1.0598981602155064,-1.1011302242541892,-1.1011302242541892,-1.1011302242541892
dmr_rasher_steneck,5_2_65,2008,5,43.82932,-69.6879,1,2008-05-07,5,5,5,NA,NA,NA,14,54,0,0,2952,4,14,percent_cover,"c(-69.6879, 43.82932)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1273209549071618,0.12202516436546823,0.12202516436546823,0.12202516436546823,-1.9854343565342008,-2.0247627354327613,-2.0247627354327613,-2.0247627354327613
dmr_rasher_steneck,5_2_66,2003,5,43.82044,-69.64948,1,2003-05-21,5,5,5,NA,NA,NA,48.5,54,0,0,2952,4,48.5,percent_cover,"c(-69.64948, 43.82044)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.44107616521409626,0.42273003369465784,0.42273003369465784,0.42273003369465784,-0.7961190729974157,-0.8376412241885821,-0.8376412241885821,-0.8376412241885821
dmr_rasher_steneck,5_2_66,2007,5,43.8159,-69.6501,1,2007-05-10,5,5,5,NA,NA,NA,12,54,0,0,2952,4,12,percent_cover,"c(-69.6501, 43.8159)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10913224706328155,0.10459299802754421,0.10459299802754421,0.10459299802754421,-2.12752108306989,-2.166368575804221,-2.166368575804221,-2.166368575804221
dmr_rasher_steneck,5_2_67,2003,5,43.93023,-69.40583,1,2003-05-22,5,5,5,NA,NA,NA,60,54,0,0,2952,4,60,percent_cover,"c(-69.40583, 43.93023)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5456612353164078,0.522964990137721,0.522964990137721,0.522964990137721,-0.5875964594227941,-0.6292995415182301,-0.6292995415182301,-0.6292995415182301
dmr_rasher_steneck,5_2_67,2005,5,43.9293,-69.4081,1,2005-05-19,5,5,5,NA,NA,NA,72,54,0,0,2952,4,72,percent_cover,"c(-69.4081, 43.9293)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6547934823796893,0.6275579881652652,0.6275579881652652,0.6275579881652652,-0.4082788393702908,-0.45011004425846507,-0.45011004425846507,-0.45011004425846507
dmr_rasher_steneck,5_2_68,2003,6,44.16448,-69.05934,1,2003-06-02,5,5,5,NA,NA,NA,2,54,0,0,2952,4,2,percent_cover,"c(-69.05934, 44.16448)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.01818870784388026,0.017432166337924035,0.017432166337924035,0.017432166337924035,-3.568833812300074,-3.5960390001943767,-3.5960390001943767,-3.5960390001943767
dmr_rasher_steneck,5_2_68,2012,5,44.17202,-69.0609,1,2012-05-09,5,5,5,NA,NA,NA,3,54,0,0,2952,4,3,percent_cover,"c(-69.0609, 44.17202)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.027283061765820387,0.026148249506886052,0.026148249506886052,0.026148249506886052,-3.28921616362565,-3.320126754595826,-3.320126754595826,-3.320126754595826
dmr_rasher_steneck,5_2_68,2016,5,44.1719,-69.0611,1,2016-05-18,5,5,5,NA,NA,NA,2,54,0,0,2952,4,2,percent_cover,"c(-69.0611, 44.1719)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.01818870784388026,0.017432166337924035,0.017432166337924035,0.017432166337924035,-3.568833812300074,-3.5960390001943767,-3.5960390001943767,-3.5960390001943767
dmr_rasher_steneck,5_2_68,2017,5,44.1722,-69.057,1,2017-05-09,5,5,5,NA,NA,NA,5,54,0,0,2952,4,5,percent_cover,"c(-69.057, 44.1722)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.045471769609700646,0.04358041584481009,0.04358041584481009,0.04358041584481009,-2.8918810433200037,-2.9265716537011284,-2.9265716537011284,-2.9265716537011284
dmr_rasher_steneck,5_2_69,2003,5,44.03397,-69.0469,1,2003-05-29,5,5,5,NA,NA,NA,79.5,54,0,0,2952,4,79.5,percent_cover,"c(-69.0469, 44.03397)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7230011367942403,0.6929286119324803,0.6929286119324803,0.6929286119324803,-0.31060802621777917,-0.352499940076755,-0.352499940076755,-0.352499940076755
dmr_rasher_steneck,5_2_7,2001,6,43.7565,-69.77936,1,2001-06-04,5,5,5,NA,NA,NA,57.5,54,0,0,2952,4,57.5,percent_cover,"c(-69.77936, 43.7565)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5229253505115574,0.501174782215316,0.501174782215316,0.501174782215316,-0.6293739199503636,-0.6710437077003226,-0.6710437077003226,-0.6710437077003226
dmr_rasher_steneck,5_2_70,2003,6,44.20103,-68.76713,1,2003-06-02,5,5,5,NA,NA,NA,75,54,0,0,2952,4,75,percent_cover,"c(-68.76713, 44.20103)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6820765441455097,0.6537062376721513,0.6537062376721513,0.6537062376721513,-0.3680587165545891,-0.4099156405436228,-0.4099156405436228,-0.4099156405436228
dmr_rasher_steneck,5_2_70,2012,5,44.20109,-68.7778,1,2012-05-08,5,5,5,NA,NA,NA,41,54,0,0,2952,4,41,percent_cover,"c(-68.7778, 44.20109)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3728685107995453,0.3573594099274427,0.3573594099274427,0.3573594099274427,-0.9600636625864861,-1.0014145915437973,-1.0014145915437973,-1.0014145915437973
dmr_rasher_steneck,5_2_71,2003,6,44.26195,-68.45246,1,2003-06-09,5,5,5,NA,NA,NA,92.5,54,0,0,2952,4,92.5,percent_cover,"c(-68.45246, 44.26195)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8412277377794619,0.8062376931289865,0.8062376931289865,0.8062376931289865,-0.1610755742486919,-0.20304967583565156,-0.20304967583565156,-0.20304967583565156
dmr_rasher_steneck,5_2_71,2006,6,44.2574,-68.4519,1,2006-06-03,5,5,5,NA,NA,NA,93.5,54,0,0,2952,4,93.5,percent_cover,"c(-68.4519, 44.2574)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.850322091701402,0.8149537762979486,0.8149537762979486,0.8149537762979486,-0.15044843461746418,-0.1924279229468832,-0.1924279229468832,-0.1924279229468832
dmr_rasher_steneck,5_2_72,2003,6,44.24713,-68.39108,1,2003-06-09,5,5,5,NA,NA,NA,63.5,54,0,0,2952,4,63.5,percent_cover,"c(-68.39108, 44.24713)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5774914740431982,0.5534712812290881,0.5534712812290881,0.5534712812290881,-0.5318935453360236,-0.5736389117893739,-0.5736389117893739,-0.5736389117893739
dmr_rasher_steneck,5_2_73,2003,6,44.4039,-68.13662,1,2003-06-17,5,5,5,NA,NA,NA,12,54,0,0,2952,4,12,percent_cover,"c(-68.13662, 44.4039)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10913224706328155,0.10459299802754421,0.10459299802754421,0.10459299802754421,-2.12752108306989,-2.166368575804221,-2.166368575804221,-2.166368575804221
dmr_rasher_steneck,5_2_74,2004,5,43.7565,-69.9293,1,2004-05-12,5,5,5,NA,NA,NA,50,54,0,0,2952,4,50,percent_cover,"c(-69.9293, 43.7565)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.45471769609700646,0.43580415844810083,0.43580415844810083,0.43580415844810083,-0.7663251629254734,-0.8078755300162236,-0.8078755300162236,-0.8078755300162236
dmr_rasher_steneck,5_2_75,2004,5,43.8428,-69.6823,1,2004-05-17,5,5,5,NA,NA,NA,38,54,0,0,2952,4,38,percent_cover,"c(-69.6823, 43.8428)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3455854490337249,0.33121116042055665,0.33121116042055665,0.33121116042055665,-1.0339896956573262,-1.0752537545778729,-1.0752537545778729,-1.0752537545778729
dmr_rasher_steneck,5_2_75,2010,5,43.837099,-69.686638,1,2010-05-06,5,5,5,NA,NA,NA,53,54,0,0,2952,4,53,percent_cover,"c(-69.686638, 43.837099)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.48200075786282687,0.4619524079549869,0.4619524079549869,0.4619524079549869,-0.709275022119416,-0.75087712908417,-0.75087712908417,-0.75087712908417
dmr_rasher_steneck,5_2_76,2004,5,43.8658,-69.5456,1,2004-05-19,5,5,5,NA,NA,NA,47,54,0,0,2952,4,47,percent_cover,"c(-69.5456, 43.8658)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.42743463433118606,0.4096559089412148,0.4096559089412148,0.4096559089412148,-0.8268279915898452,-0.8683201679109096,-0.8683201679109096,-0.8683201679109096
dmr_rasher_steneck,5_2_76,2014,5,43.8702,-69.5488,1,2014-05-07,5,5,5,NA,NA,NA,27.5,54,0,0,2952,4,27.5,percent_cover,"c(-69.5488, 43.8702)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.25009473285335354,0.23969228714645546,0.23969228714645546,0.23969228714645546,-1.3467093572002657,-1.387525970653823,-1.387525970653823,-1.387525970653823
dmr_rasher_steneck,5_2_77,2004,5,43.9157,-69.4017,1,2004-05-20,5,5,5,NA,NA,NA,49,54,0,0,2952,4,49,percent_cover,"c(-69.4017, 43.9157)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.44562334217506633,0.42708807527913883,0.42708807527913883,0.42708807527913883,-0.7860888147990767,-0.8276205589328772,-0.8276205589328772,-0.8276205589328772
dmr_rasher_steneck,5_2_78,2004,5,43.9307,-69.3077,1,2004-05-25,5,5,5,NA,NA,NA,69,54,0,0,2952,4,69,percent_cover,"c(-69.3077, 43.9307)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.627510420613869,0.6014097386583792,0.6014097386583792,0.6014097386583792,-0.4501846560221803,-0.49198794119563655,-0.49198794119563655,-0.49198794119563655
dmr_rasher_steneck,5_2_79,2004,6,44.2278,-68.9593,1,2004-06-03,5,5,5,NA,NA,NA,42,54,0,0,2952,4,42,percent_cover,"c(-68.9593, 44.2278)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.38196286472148544,0.3660754930964047,0.3660754930964047,0.3660754930964047,-0.9365881765324682,-0.9779653762340365,-0.9779653762340365,-0.9779653762340365
dmr_rasher_steneck,5_2_8,2001,6,43.86061,-69.68762,1,2001-06-05,5,5,5,NA,NA,NA,91,54,0,0,2952,4,91,percent_cover,"c(-69.68762, 43.86061)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8275862068965517,0.7931635683755436,0.7931635683755436,0.7931635683755436,-0.1772310869723929,-0.21919688917155974,-0.21919688917155974,-0.21919688917155974
dmr_rasher_steneck,5_2_8,2007,5,43.8653,-69.6865,1,2007-05-10,5,5,5,NA,NA,NA,95.5,54,0,0,2952,4,95.5,percent_cover,"c(-69.6865, 43.8653)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8685107995452823,0.8323859426358726,0.8323859426358726,0.8323859426358726,-0.1295270782657392,-0.17151700558095898,-0.17151700558095898,-0.17151700558095898
dmr_rasher_steneck,5_2_80,2004,6,44.075,-68.772,1,2004-06-03,5,5,5,NA,NA,NA,93,54,0,0,2952,4,93,percent_cover,"c(-68.772, 44.075)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.845774914740432,0.8105957347134676,0.8105957347134676,0.8105957347134676,-0.15574788748741486,-0.19772469675325854,-0.19772469675325854,-0.19772469675325854
dmr_rasher_steneck,5_2_81,2004,6,44.1378,-68.6843,1,2004-06-04,5,5,5,NA,NA,NA,14,54,0,0,2952,4,14,percent_cover,"c(-68.6843, 44.1378)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1273209549071618,0.12202516436546823,0.12202516436546823,0.12202516436546823,-1.9854343565342008,-2.0247627354327613,-2.0247627354327613,-2.0247627354327613
dmr_rasher_steneck,5_2_82,2004,6,44.1457,-68.578,1,2004-06-04,5,5,5,NA,NA,NA,2.5,54,0,0,2952,4,2.5,percent_cover,"c(-68.578, 44.1457)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.022735884804850323,0.021790207922405044,0.021790207922405044,0.021790207922405044,-3.419283408132531,-3.4485969635836446,-3.4485969635836446,-3.4485969635836446
dmr_rasher_steneck,5_2_82,2011,5,44.14128,-68.58426,1,2011-05-31,5,5,5,NA,NA,NA,4,54,0,0,2952,4,4,percent_cover,"c(-68.58426, 44.14128)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.03637741568776052,0.03486433267584807,0.03486433267584807,0.03486433267584807,-3.0709426691090767,-3.104112172390477,-3.104112172390477,-3.104112172390477
dmr_rasher_steneck,5_2_82,2014,5,44.1491,-68.5842,1,2014-05-13,5,5,5,NA,NA,NA,11,54,0,0,2952,4,11,percent_cover,"c(-68.5842, 44.1491)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10003789314134143,0.09587691485858219,0.09587691485858219,0.09587691485858219,-2.206930489407298,-2.2454780401419963,-2.2454780401419963,-2.2454780401419963
dmr_rasher_steneck,5_2_83,2004,6,44.2847,-68.4893,1,2004-06-07,5,5,5,NA,NA,NA,89.5,54,0,0,2952,4,89.5,percent_cover,"c(-68.4893, 44.2847)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8139446760136415,0.7800894436221005,0.7800894436221005,0.7800894436221005,-0.19365189208685088,-0.23560912015513402,-0.23560912015513402,-0.23560912015513402
dmr_rasher_steneck,5_2_84,2004,6,44.2034,-68.4524,1,2004-06-07,5,5,5,NA,NA,NA,30,54,0,0,2952,4,30,percent_cover,"c(-68.4524, 44.2034)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2728306176582039,0.2614824950688605,0.2614824950688605,0.2614824950688605,-1.2629070847019541,-1.3038576165712332,-1.3038576165712332,-1.3038576165712332
dmr_rasher_steneck,5_2_85,2004,6,44.4174,-68.1349,1,2004-06-16,5,5,5,NA,NA,NA,54.5,54,0,0,2952,4,54.5,percent_cover,"c(-68.1349, 44.4174)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.49564228874573707,0.4750265327084299,0.4750265327084299,0.4750265327084299,-0.6819257989317181,-0.7235516829256867,-0.7235516829256867,-0.7235516829256867
dmr_rasher_steneck,5_2_85,2009,6,44.41286,-68.1314,1,2009-06-05,5,5,5,NA,NA,NA,70.5,54,0,0,2952,4,70.5,percent_cover,"c(-68.1314, 44.41286)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6411519514967791,0.6144838634118222,0.6144838634118222,0.6144838634118222,-0.429012251572564,-0.47082978896279737,-0.47082978896279737,-0.47082978896279737
dmr_rasher_steneck,5_2_85,2016,5,44.4123,-68.1319,1,2016-05-22,5,5,5,NA,NA,NA,50,54,0,0,2952,4,50,percent_cover,"c(-68.1319, 44.4123)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.45471769609700646,0.43580415844810083,0.43580415844810083,0.43580415844810083,-0.7663251629254734,-0.8078755300162236,-0.8078755300162236,-0.8078755300162236
dmr_rasher_steneck,5_2_86,2004,6,44.4206,-67.9489,1,2004-06-15,5,5,5,NA,NA,NA,27.5,54,0,0,2952,4,27.5,percent_cover,"c(-67.9489, 44.4206)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.25009473285335354,0.23969228714645546,0.23969228714645546,0.23969228714645546,-1.3467093572002657,-1.387525970653823,-1.387525970653823,-1.387525970653823
dmr_rasher_steneck,5_2_86,2016,5,44.4131,-67.9461,1,2016-05-21,5,5,5,NA,NA,NA,57,54,0,0,2952,4,57,percent_cover,"c(-67.9461, 44.4131)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5183781735505874,0.496816740630835,0.496816740630835,0.496816740630835,-0.6379430138665446,-0.6796057990545837,-0.6796057990545837,-0.6796057990545837
dmr_rasher_steneck,5_2_87,2004,6,44.4026,-67.9477,1,2004-06-15,5,5,5,NA,NA,NA,99.5,54,0,0,2952,4,99.5,percent_cover,"c(-67.9477, 44.4026)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.9048882152330429,0.8672502753117207,0.8672502753117207,0.8672502753117207,-0.08895339031408894,-0.13096295068389943,-0.13096295068389943,-0.13096295068389943
dmr_rasher_steneck,5_2_88,2004,6,44.5044,-67.6862,1,2004-06-23,5,5,5,NA,NA,NA,89,54,0,0,2952,4,89,percent_cover,"c(-67.6862, 44.5044)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8093974990526716,0.7757314020376195,0.7757314020376195,0.7757314020376195,-0.19918596604308506,-0.2411402726426492,-0.2411402726426492,-0.2411402726426492
dmr_rasher_steneck,5_2_88,2009,6,44.5044,-67.68214,1,2009-06-10,5,5,5,NA,NA,NA,35,54,0,0,2952,4,35,percent_cover,"c(-67.68214, 44.5044)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3183023872679045,0.3050629109136706,0.3050629109136706,0.3050629109136706,-1.1138201828960799,-1.1549829429110703,-1.1549829429110703,-1.1549829429110703
dmr_rasher_steneck,5_2_89,2004,6,44.5296,-67.5366,1,2004-06-24,5,5,5,NA,NA,NA,98,54,0,0,2952,4,98,percent_cover,"c(-67.5366, 44.5296)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.8912466843501327,0.8541761505582777,0.8541761505582777,0.8541761505582777,-0.10397626933550681,-0.145978652997399,-0.145978652997399,-0.145978652997399
dmr_rasher_steneck,5_2_89,2006,6,44.5328,-67.5302,1,2006-06-30,5,5,5,NA,NA,NA,76,54,0,0,2952,4,76,percent_cover,"c(-67.5302, 44.5328)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.6911708980674498,0.6624223208411133,0.6624223208411133,0.6624223208411133,-0.3550036298376193,-0.3968686822206648,-0.3968686822206648,-0.3968686822206648
dmr_rasher_steneck,5_2_89,2011,6,44.53276,-67.53652,1,2011-06-09,5,5,5,NA,NA,NA,56.5,54,0,0,2952,4,56.5,percent_cover,"c(-67.53652, 44.53276)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.5138309965896173,0.492458699046354,0.492458699046354,0.492458699046354,-0.6465861722759932,-0.688241833379297,-0.688241833379297,-0.688241833379297
dmr_rasher_steneck,5_2_89,2014,6,44.5328,-67.5365,1,2014-06-10,5,5,5,NA,NA,NA,79,54,0,0,2952,4,79,percent_cover,"c(-67.5365, 44.5328)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.7184539598332702,0.6885705703479993,0.6885705703479993,0.6885705703479993,-0.316830853925639,-0.3587190741099836,-0.3587190741099836,-0.3587190741099836
dmr_rasher_steneck,5_2_9,2001,6,43.82462,-69.63938,1,2001-06-05,5,5,5,NA,NA,NA,2.8,54,0,0,2952,4,2.8,percent_cover,"c(-69.63938, 43.82462)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.02546419098143236,0.024405032873093646,0.024405032873093646,0.024405032873093646,-3.339231796334159,-3.36955242085384,-3.36955242085384,-3.36955242085384
